SONG_ID,SONG_TITLE,ARTIST,BOUNDARIES_1,SEGMENTS_JSON_1,BOUNDARIES_2,SEGMENTS_JSON_2,SPECTROGRAM_PATH_MEL,SPECTROGRAM_PATH_LINEAR,SPECTROGRAM_MATRIX_PATH
412,Intermission   Split Decision,Soweto Kinch,"[0.0, 1.246077097, 23.33478458, 79.228321995, 139.305328798, 183.311519274, 238.355374149, 277.157006802, 321.302902494, 409.585419501, 453.734217687, 499.575918367]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 1.246077097, ""f"": ""Intro""}, {""t"": 23.33478458, ""f"": ""Verse""}, {""t"": 79.228321995, ""f"": ""Verse""}, {""t"": 139.305328798, ""f"": ""Chorus""}, {""t"": 183.311519274, ""f"": ""Verse""}, {""t"": 238.355374149, ""f"": ""Solo""}, {""t"": 277.157006802, ""f"": ""Chorus""}, {""t"": 321.302902494, ""f"": ""Verse""}, {""t"": 409.585419501, ""f"": ""Chorus""}, {""t"": 453.734217687, ""f"": ""Chorus""}, {""t"": 499.575918367, ""f"": ""End""}]","[0.0, 1.079727891, 22.697981859, 61.972947845, 78.881678004, 133.721814058, 139.225941043, 161.310975056, 183.432154195, 199.922267573, 238.594716553, 243.645079365, 243.645079365, 277.194444444, 299.21063492, 321.110204081, 360.002290249, 365.458956916, 404.131972789, 409.174149659]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 1.079727891, ""f"": ""Intro""}, {""t"": 22.697981859, ""f"": ""Verse""}, {""t"": 61.972947845, ""f"": ""Verse""}, {""t"": 78.881678004, ""f"": ""Verse""}, {""t"": 133.721814058, ""f"": ""Bridge""}, {""t"": 139.225941043, ""f"": ""Chorus""}, {""t"": 161.310975056, ""f"": ""Chorus""}, {""t"": 183.432154195, ""f"": ""no_function""}, {""t"": 199.922267573, ""f"": ""Verse""}, {""t"": 238.594716553, ""f"": ""Bridge""}, {""t"": 243.645079365, ""f"": ""Instrumental""}, {""t"": 243.645079365, ""f"": ""Solo""}, {""t"": 277.194444444, ""f"": ""Chorus""}, {""t"": 299.21063492, ""f"": ""Chorus""}, {""t"": 321.110204081, ""f"": ""Verse""}, {""t"": 360.002290249, ""f"": ""Bridge""}, {""t"": 365.458956916, ""f"": ""Verse""}, {""t"": 404.131972789, ""f"": ""Outro""}, {""t"": 409.174149659, ""f"": ""End""}]",spectrograms/mel/412_Soweto_Kinch_Intermission___Split_Decision.png,spectrograms/linear/412_Soweto_Kinch_Intermission___Split_Decision.png,spectrograms/matrices/412_Soweto_Kinch_Intermission___Split_Decision.npy
414,Rebel Music,Charlie Hunter,"[0.0, 0.255419501, 39.822222222, 46.557777777, 80.011020408, 93.367437641, 120.383854875, 199.275351473, 205.89739229, 251.387755102, 256.185759637, 276.572879818, 280.250702947]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.255419501, ""f"": ""Solo""}, {""t"": 39.822222222, ""f"": ""Bridge""}, {""t"": 46.557777777, ""f"": ""Solo""}, {""t"": 80.011020408, ""f"": ""Bridge""}, {""t"": 93.367437641, ""f"": ""Secondary_Theme""}, {""t"": 120.383854875, ""f"": ""Solo""}, {""t"": 199.275351473, ""f"": ""Bridge""}, {""t"": 205.89739229, ""f"": ""Outro""}, {""t"": 251.387755102, ""f"": ""break""}, {""t"": 256.185759637, ""f"": ""Bridge""}, {""t"": 276.572879818, ""f"": ""Silence""}, {""t"": 280.250702947, ""f"": ""End""}]","[0.0, 0.278639455, 39.822222222, 46.558662131, 53.403469387, 80.08956916, 93.367437641, 120.501201814, 199.404172335, 205.875759637, 212.598503401, 251.517891156, 256.092879818, 275.322517006, 280.26462585]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.278639455, ""f"": ""Head""}, {""t"": 39.822222222, ""f"": ""no_function""}, {""t"": 46.558662131, ""f"": ""Transition""}, {""t"": 53.403469387, ""f"": ""no_function""}, {""t"": 80.08956916, ""f"": ""no_function""}, {""t"": 93.367437641, ""f"": ""Transition""}, {""t"": 120.501201814, ""f"": ""Solo""}, {""t"": 199.404172335, ""f"": ""no_function""}, {""t"": 205.875759637, ""f"": ""Transition""}, {""t"": 212.598503401, ""f"": ""Outro""}, {""t"": 251.517891156, ""f"": ""break""}, {""t"": 256.092879818, ""f"": ""no_function""}, {""t"": 275.322517006, ""f"": ""Silence""}, {""t"": 280.26462585, ""f"": ""End""}]",spectrograms/mel/414_Charlie_Hunter_Rebel_Music.png,spectrograms/linear/414_Charlie_Hunter_Rebel_Music.png,spectrograms/matrices/414_Charlie_Hunter_Rebel_Music.npy
416,Moods In Mambo,Charles Mingus,"[0.0, 0.034829931, 50.709160997, 82.791814058, 98.724920634, 132.59462585, 164.440816326, 193.774195011, 200.163605442, 206.608163265, 219.547936507, 229.025578231, 242.54, 254.780068027, 255.434965986]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.034829931, ""f"": ""Intro""}, {""t"": 50.709160997, ""f"": ""Main_Theme""}, {""t"": 82.791814058, ""f"": ""Interlude""}, {""t"": 98.724920634, ""f"": ""Development""}, {""t"": 132.59462585, ""f"": ""Interlude""}, {""t"": 164.440816326, ""f"": ""Theme""}, {""t"": 193.774195011, ""f"": ""Interlude""}, {""t"": 200.163605442, ""f"": ""Solo""}, {""t"": 206.608163265, ""f"": ""Transition""}, {""t"": 219.547936507, ""f"": ""Interlude""}, {""t"": 229.025578231, ""f"": ""Coda""}, {""t"": 242.54, ""f"": ""no_function""}, {""t"": 254.780068027, ""f"": ""Silence""}, {""t"": 255.434965986, ""f"": ""End""}]","[0.0, 0.185759637, 25.54031746, 44.354195011, 50.619501133, 82.685804988, 132.516281179, 164.464489795, 200.155827664, 229.025442176, 241.789387755, 255.00154195, 255.43]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.185759637, ""f"": ""Intro""}, {""t"": 25.54031746, ""f"": ""no_function""}, {""t"": 44.354195011, ""f"": ""no_function""}, {""t"": 50.619501133, ""f"": ""Solo""}, {""t"": 82.685804988, ""f"": ""no_function""}, {""t"": 132.516281179, ""f"": ""no_function""}, {""t"": 164.464489795, ""f"": ""no_function""}, {""t"": 200.155827664, ""f"": ""no_function""}, {""t"": 229.025442176, ""f"": ""Outro""}, {""t"": 241.789387755, ""f"": ""no_function""}, {""t"": 255.00154195, ""f"": ""Silence""}, {""t"": 255.43, ""f"": ""End""}]",spectrograms/mel/416_Charles_Mingus_Moods_In_Mambo.png,spectrograms/linear/416_Charles_Mingus_Moods_In_Mambo.png,spectrograms/matrices/416_Charles_Mingus_Moods_In_Mambo.npy
420,The Ending to the First Side,Charlie Haden Liberation Music Orchestra,"[0.0, 0.626938775, 29.063287981, 74.42170068, 95.761451247, 117.037142857, 127.865147392, 131.041995464]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.626938775, ""f"": ""Intro""}, {""t"": 29.063287981, ""f"": ""Head""}, {""t"": 74.42170068, ""f"": ""Solo""}, {""t"": 95.761451247, ""f"": ""Solo""}, {""t"": 117.037142857, ""f"": ""Outro""}, {""t"": 127.865147392, ""f"": ""Silence""}, {""t"": 131.041995464, ""f"": ""End""}]","[0.0, 0.65015873, 31.500204081, 74.559274376, 95.712653061, 116.958911564, 127.941950113, 131.038208616]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.65015873, ""f"": ""Intro""}, {""t"": 31.500204081, ""f"": ""Head""}, {""t"": 74.559274376, ""f"": ""no_function""}, {""t"": 95.712653061, ""f"": ""Solo""}, {""t"": 116.958911564, ""f"": ""Outro""}, {""t"": 127.941950113, ""f"": ""Silence""}, {""t"": 131.038208616, ""f"": ""End""}]",spectrograms/mel/420_Charlie_Haden_Liberation_Music_Orchestra_The_Ending_to_the_First_Side.png,spectrograms/linear/420_Charlie_Haden_Liberation_Music_Orchestra_The_Ending_to_the_First_Side.png,spectrograms/matrices/420_Charlie_Haden_Liberation_Music_Orchestra_The_Ending_to_the_First_Side.npy
422,Asmarina   My Asmara,Ethio Jazz,"[0.0, 0.278639455, 86.34786848, 133.418072562, 167.783786848, 212.142267573, 249.782857142, 284.67664399, 294.212675736, 298.635056689]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.278639455, ""f"": ""Intro""}, {""t"": 86.34786848, ""f"": ""Head""}, {""t"": 133.418072562, ""f"": ""Solo""}, {""t"": 167.783786848, ""f"": ""Head""}, {""t"": 212.142267573, ""f"": ""Solo""}, {""t"": 249.782857142, ""f"": ""Head""}, {""t"": 284.67664399, ""f"": ""Fade-out""}, {""t"": 294.212675736, ""f"": ""Silence""}, {""t"": 298.635056689, ""f"": ""End""}]","[0.0, 0.394739229, 9.723537414, 30.9792517, 86.645056689, 135.81526077, 167.789954648, 214.376099773, 250.059297052, 285.467097505, 294.324058956, 298.622970521]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.394739229, ""f"": ""Intro""}, {""t"": 9.723537414, ""f"": ""Intro""}, {""t"": 30.9792517, ""f"": ""Solo""}, {""t"": 86.645056689, ""f"": ""Chorus""}, {""t"": 135.81526077, ""f"": ""Solo""}, {""t"": 167.789954648, ""f"": ""Chorus""}, {""t"": 214.376099773, ""f"": ""Solo""}, {""t"": 250.059297052, ""f"": ""Chorus""}, {""t"": 285.467097505, ""f"": ""Fade-out""}, {""t"": 294.324058956, ""f"": ""Silence""}, {""t"": 298.622970521, ""f"": ""End""}]",spectrograms/mel/422_Ethio_Jazz_Asmarina___My_Asmara.png,spectrograms/linear/422_Ethio_Jazz_Asmarina___My_Asmara.png,spectrograms/matrices/422_Ethio_Jazz_Asmarina___My_Asmara.npy
426,Monk In Wonderland,Grachan Moneur III,"[0.0, 0.348299319, 46.963832199, 132.051882086, 215.434739229, 298.56217687, 382.386213151, 419.920884353, 470.593356009, 473.473832199]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.348299319, ""f"": ""Head""}, {""t"": 46.963832199, ""f"": ""Solo""}, {""t"": 132.051882086, ""f"": ""Solo""}, {""t"": 215.434739229, ""f"": ""Solo""}, {""t"": 298.56217687, ""f"": ""Solo""}, {""t"": 382.386213151, ""f"": ""Solo""}, {""t"": 419.920884353, ""f"": ""Head""}, {""t"": 470.593356009, ""f"": ""Silence""}, {""t"": 473.473832199, ""f"": ""End""}]","[0.0, 0.415510204, 46.985487528, 131.786893424, 214.802721088, 298.297959183, 379.864920634, 419.776145124, 470.366621315, 473.469387755]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.415510204, ""f"": ""Head""}, {""t"": 46.985487528, ""f"": ""Solo""}, {""t"": 131.786893424, ""f"": ""Solo""}, {""t"": 214.802721088, ""f"": ""Solo""}, {""t"": 298.297959183, ""f"": ""Solo""}, {""t"": 379.864920634, ""f"": ""Solo""}, {""t"": 419.776145124, ""f"": ""Head""}, {""t"": 470.366621315, ""f"": ""Silence""}, {""t"": 473.469387755, ""f"": ""End""}]",spectrograms/mel/426_Grachan_Moneur_III_Monk_In_Wonderland.png,spectrograms/linear/426_Grachan_Moneur_III_Monk_In_Wonderland.png,spectrograms/matrices/426_Grachan_Moneur_III_Monk_In_Wonderland.npy
428,So Sorry Please,Bud Powell,"[0.0, 0.278639455, 10.850702947, 53.195691609, 96.683106575, 141.209160997, 185.566666666, 194.084875283, 197.528321995]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.278639455, ""f"": ""Intro""}, {""t"": 10.850702947, ""f"": ""Head""}, {""t"": 53.195691609, ""f"": ""Solo""}, {""t"": 96.683106575, ""f"": ""Solo""}, {""t"": 141.209160997, ""f"": ""Head""}, {""t"": 185.566666666, ""f"": ""Outro""}, {""t"": 194.084875283, ""f"": ""Silence""}, {""t"": 197.528321995, ""f"": ""End""}]","[0.0, 0.278639455, 10.774829931, 31.78510204, 42.531473922, 53.162857142, 96.589682539, 141.121224489, 163.438208616, 174.396394557, 185.508752834, 197.54217687]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.278639455, ""f"": ""Intro""}, {""t"": 10.774829931, ""f"": ""Head""}, {""t"": 31.78510204, ""f"": ""no_function""}, {""t"": 42.531473922, ""f"": ""Head""}, {""t"": 53.162857142, ""f"": ""no_function""}, {""t"": 96.589682539, ""f"": ""no_function""}, {""t"": 141.121224489, ""f"": ""Head""}, {""t"": 163.438208616, ""f"": ""no_function""}, {""t"": 174.396394557, ""f"": ""Head""}, {""t"": 185.508752834, ""f"": ""Outro""}, {""t"": 197.54217687, ""f"": ""End""}]",spectrograms/mel/428_Bud_Powell_So_Sorry_Please.png,spectrograms/linear/428_Bud_Powell_So_Sorry_Please.png,spectrograms/matrices/428_Bud_Powell_So_Sorry_Please.npy
430,Ooh Shoobee Doobee,Dizzy Gillespie & Charlie Parker,"[0.0, 1.077029478, 14.503968253, 27.417687074, 54.387052154, 67.283650793, 80.561836734, 93.134399092, 119.21893424, 150.096303854, 162.706417233, 176.390294784, 188.617732426, 195.544965986]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 1.077029478, ""f"": ""Intro""}, {""t"": 14.503968253, ""f"": ""Verse""}, {""t"": 27.417687074, ""f"": ""Chorus""}, {""t"": 54.387052154, ""f"": ""Verse""}, {""t"": 67.283650793, ""f"": ""Chorus""}, {""t"": 80.561836734, ""f"": ""Interlude""}, {""t"": 93.134399092, ""f"": ""Solo""}, {""t"": 119.21893424, ""f"": ""Solo""}, {""t"": 150.096303854, ""f"": ""Verse""}, {""t"": 162.706417233, ""f"": ""Chorus""}, {""t"": 176.390294784, ""f"": ""Outro""}, {""t"": 188.617732426, ""f"": ""no_function""}, {""t"": 195.544965986, ""f"": ""End""}]","[0.0, 1.068117913, 14.68956916, 27.521111111, 54.340748299, 67.218752834, 80.418458049, 93.098480725, 131.437619047, 150.118911564, 162.597845804, 175.902040816, 188.17430839, 194.462199546, 195.479931972]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 1.068117913, ""f"": ""Intro""}, {""t"": 14.68956916, ""f"": ""Verse""}, {""t"": 27.521111111, ""f"": ""Chorus""}, {""t"": 54.340748299, ""f"": ""Bridge""}, {""t"": 67.218752834, ""f"": ""Chorus""}, {""t"": 80.418458049, ""f"": ""Solo""}, {""t"": 93.098480725, ""f"": ""Solo""}, {""t"": 131.437619047, ""f"": ""Solo""}, {""t"": 150.118911564, ""f"": ""Bridge""}, {""t"": 162.597845804, ""f"": ""Chorus""}, {""t"": 175.902040816, ""f"": ""Outro""}, {""t"": 188.17430839, ""f"": ""no_function""}, {""t"": 194.462199546, ""f"": ""Silence""}, {""t"": 195.479931972, ""f"": ""End""}]",spectrograms/mel/430_Dizzy_Gillespie_&_Charlie_Parker_Ooh_Shoobee_Doobee.png,spectrograms/linear/430_Dizzy_Gillespie_&_Charlie_Parker_Ooh_Shoobee_Doobee.png,spectrograms/matrices/430_Dizzy_Gillespie_&_Charlie_Parker_Ooh_Shoobee_Doobee.npy
432,Lover Come Back To Me,Coleman Hawkins,"[0.0, 0.424489795, 19.229319727, 37.68723356, 55.870680272, 74.496621315, 92.748004535, 111.973038548, 129.981315192, 145.349478458, 163.046961451, 180.321678004, 199.822086167, 214.810566893, 231.825396825, 248.803809523, 265.659931972, 282.402630385, 299.079546485, 315.654331065, 332.195351473, 350.799365079, 367.298004535, 383.90739229, 400.531201814, 419.284603174, 435.9523356, 460.789070294, 481.350816326, 497.797006802, 514.273900226, 547.272675736, 563.756235827, 580.401904761, 596.86893424, 617.43893424, 645.985623582, 674.238911564, 702.580725623, 730.867505668, 758.74786848, 782.352993197, 798.064444444, 813.834557823, 837.795782312, 853.818276643, 869.834195011, 886.200589569, 902.607006802, 916.942040816, 935.261609977, 951.232517006, 967.399433106, 983.380566893, 1023.640816326, 1028.383673469, 1028.388571428]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.424489795, ""f"": ""Chorus""}, {""t"": 19.229319727, ""f"": ""Chorus""}, {""t"": 37.68723356, ""f"": ""Verse""}, {""t"": 55.870680272, ""f"": ""Chorus""}, {""t"": 74.496621315, ""f"": ""Solo""}, {""t"": 92.748004535, ""f"": ""Solo""}, {""t"": 111.973038548, ""f"": ""Solo""}, {""t"": 129.981315192, ""f"": ""Solo""}, {""t"": 145.349478458, ""f"": ""Solo""}, {""t"": 163.046961451, ""f"": ""Solo""}, {""t"": 180.321678004, ""f"": ""Verse""}, {""t"": 199.822086167, ""f"": ""Solo""}, {""t"": 214.810566893, ""f"": ""Solo""}, {""t"": 231.825396825, ""f"": ""Solo""}, {""t"": 248.803809523, ""f"": ""Verse""}, {""t"": 265.659931972, ""f"": ""Solo""}, {""t"": 282.402630385, ""f"": ""Chorus""}, {""t"": 299.079546485, ""f"": ""Chorus""}, {""t"": 315.654331065, ""f"": ""Verse""}, {""t"": 332.195351473, ""f"": ""Solo""}, {""t"": 350.799365079, ""f"": ""Solo""}, {""t"": 367.298004535, ""f"": ""Solo""}, {""t"": 383.90739229, ""f"": ""Solo""}, {""t"": 400.531201814, ""f"": ""Solo""}, {""t"": 419.284603174, ""f"": ""Solo""}, {""t"": 435.9523356, ""f"": ""Solo""}, {""t"": 460.789070294, ""f"": ""Solo""}, {""t"": 481.350816326, ""f"": ""Solo""}, {""t"": 497.797006802, ""f"": ""Solo""}, {""t"": 514.273900226, ""f"": ""Solo""}, {""t"": 547.272675736, ""f"": ""Solo""}, {""t"": 563.756235827, ""f"": ""Solo""}, {""t"": 580.401904761, ""f"": ""Verse""}, {""t"": 596.86893424, ""f"": ""Solo""}, {""t"": 617.43893424, ""f"": ""Solo""}, {""t"": 645.985623582, ""f"": ""Solo""}, {""t"": 674.238911564, ""f"": ""Solo""}, {""t"": 702.580725623, ""f"": ""Solo""}, {""t"": 730.867505668, ""f"": ""Solo""}, {""t"": 758.74786848, ""f"": ""Solo""}, {""t"": 782.352993197, ""f"": ""Solo""}, {""t"": 798.064444444, ""f"": ""no_function""}, {""t"": 813.834557823, ""f"": ""no_function""}, {""t"": 837.795782312, ""f"": ""Verse""}, {""t"": 853.818276643, ""f"": ""Verse""}, {""t"": 869.834195011, ""f"": ""Verse""}, {""t"": 886.200589569, ""f"": ""Verse""}, {""t"": 902.607006802, ""f"": ""Solo""}, {""t"": 916.942040816, ""f"": ""Solo""}, {""t"": 935.261609977, ""f"": ""Solo""}, {""t"": 951.232517006, ""f"": ""Chorus""}, {""t"": 967.399433106, ""f"": ""Verse""}, {""t"": 983.380566893, ""f"": ""Solo""}, {""t"": 1023.640816326, ""f"": ""no_function""}, {""t"": 1028.383673469, ""f"": ""Silence""}, {""t"": 1028.388571428, ""f"": ""End""}]",[],[],spectrograms/mel/432_Coleman_Hawkins_Lover_Come_Back_To_Me.png,spectrograms/linear/432_Coleman_Hawkins_Lover_Come_Back_To_Me.png,spectrograms/matrices/432_Coleman_Hawkins_Lover_Come_Back_To_Me.npy
434,Groove Street,Art Blakey,"[0.0, 0.487619047, 5.665668934, 48.387936507, 90.958390022, 132.746031746, 169.57079365, 178.097505668, 182.545079365]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.487619047, ""f"": ""Intro""}, {""t"": 5.665668934, ""f"": ""Head""}, {""t"": 48.387936507, ""f"": ""Solo""}, {""t"": 90.958390022, ""f"": ""Solo""}, {""t"": 132.746031746, ""f"": ""Head""}, {""t"": 169.57079365, ""f"": ""Outro""}, {""t"": 178.097505668, ""f"": ""Silence""}, {""t"": 182.545079365, ""f"": ""End""}]","[0.0, 0.542471655, 5.760090702, 16.537074829, 27.233174603, 37.822244897, 48.324761904, 59.126371882, 69.767641723, 80.471496598, 90.943197278, 101.631496598, 112.079818594, 122.463469387, 132.846371882, 143.374399092, 153.766371882, 153.766371882, 164.206213151, 177.846439909, 182.543673469]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.542471655, ""f"": ""Intro""}, {""t"": 5.760090702, ""f"": ""Head""}, {""t"": 16.537074829, ""f"": ""Head""}, {""t"": 27.233174603, ""f"": ""Head""}, {""t"": 37.822244897, ""f"": ""Head""}, {""t"": 48.324761904, ""f"": ""Solo""}, {""t"": 59.126371882, ""f"": ""Solo""}, {""t"": 69.767641723, ""f"": ""Solo""}, {""t"": 80.471496598, ""f"": ""Solo""}, {""t"": 90.943197278, ""f"": ""Solo""}, {""t"": 101.631496598, ""f"": ""Solo""}, {""t"": 112.079818594, ""f"": ""Solo""}, {""t"": 122.463469387, ""f"": ""Solo""}, {""t"": 132.846371882, ""f"": ""Solo""}, {""t"": 143.374399092, ""f"": ""Solo""}, {""t"": 153.766371882, ""f"": ""Head""}, {""t"": 153.766371882, ""f"": ""Solo""}, {""t"": 164.206213151, ""f"": ""Head""}, {""t"": 177.846439909, ""f"": ""Silence""}, {""t"": 182.543673469, ""f"": ""End""}]",spectrograms/mel/434_Art_Blakey_Groove_Street.png,spectrograms/linear/434_Art_Blakey_Groove_Street.png,spectrograms/matrices/434_Art_Blakey_Groove_Street.npy
438,Living Easy,Clifford Brown,"[0.0, 0.325079365, 16.253945578, 46.371043083, 76.904489795, 107.926349206, 139.202630385, 169.898956916, 194.554897959, 221.921315192, 225.077097505]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.325079365, ""f"": ""Intro""}, {""t"": 16.253945578, ""f"": ""Head""}, {""t"": 46.371043083, ""f"": ""Solo""}, {""t"": 76.904489795, ""f"": ""Bridge""}, {""t"": 107.926349206, ""f"": ""Solo""}, {""t"": 139.202630385, ""f"": ""Bridge""}, {""t"": 169.898956916, ""f"": ""Head""}, {""t"": 194.554897959, ""f"": ""Outro""}, {""t"": 221.921315192, ""f"": ""Silence""}, {""t"": 225.077097505, ""f"": ""End""}]","[0.0, 0.365714285, 15.978140589, 77.311496598, 107.928798185, 139.13723356, 169.532267573, 225.070997732]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.365714285, ""f"": ""Intro""}, {""t"": 15.978140589, ""f"": ""no_function""}, {""t"": 77.311496598, ""f"": ""no_function""}, {""t"": 107.928798185, ""f"": ""no_function""}, {""t"": 139.13723356, ""f"": ""no_function""}, {""t"": 169.532267573, ""f"": ""no_function""}, {""t"": 225.070997732, ""f"": ""End""}]",spectrograms/mel/438_Clifford_Brown_Living_Easy.png,spectrograms/linear/438_Clifford_Brown_Living_Easy.png,spectrograms/matrices/438_Clifford_Brown_Living_Easy.npy
440,Wee   Allen  s Alley,"Dizzy Gillespie, Stan Getz & Sonny Stitt","[0.0, 0.545873015, 28.774149659, 51.74095238, 185.45723356, 319.30664399, 452.121179138, 474.97340136, 509.381564625]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.545873015, ""f"": ""Intro""}, {""t"": 28.774149659, ""f"": ""Head""}, {""t"": 51.74095238, ""f"": ""Solo""}, {""t"": 185.45723356, ""f"": ""Solo""}, {""t"": 319.30664399, ""f"": ""Solo""}, {""t"": 452.121179138, ""f"": ""Head""}, {""t"": 474.97340136, ""f"": ""Outro""}, {""t"": 509.381564625, ""f"": ""End""}]","[0.0, 0.487619047, 28.768707482, 51.776780045, 51.776780045, 452.073786848, 474.08526077, 474.08526077, 505.226530612, 509.372630385]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.487619047, ""f"": ""Intro""}, {""t"": 28.768707482, ""f"": ""Head""}, {""t"": 51.776780045, ""f"": ""Instrumental""}, {""t"": 51.776780045, ""f"": ""Solo""}, {""t"": 452.073786848, ""f"": ""Head""}, {""t"": 474.08526077, ""f"": ""Instrumental""}, {""t"": 474.08526077, ""f"": ""Outro""}, {""t"": 505.226530612, ""f"": ""Silence""}, {""t"": 509.372630385, ""f"": ""End""}]","spectrograms/mel/440_Dizzy_Gillespie,_Stan_Getz_&_Sonny_Stitt_Wee___Allen__s_Alley.png","spectrograms/linear/440_Dizzy_Gillespie,_Stan_Getz_&_Sonny_Stitt_Wee___Allen__s_Alley.png","spectrograms/matrices/440_Dizzy_Gillespie,_Stan_Getz_&_Sonny_Stitt_Wee___Allen__s_Alley.npy"
442,Night and Day 2,Stan Getz & Bill Evans,"[0.0, 0.162539682, 8.985804988, 62.809478458, 114.987755102, 166.521904761, 218.546213151, 269.549637188, 319.146666666, 370.529863945, 379.077369614, 394.514285714, 394.721179138]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.162539682, ""f"": ""Intro""}, {""t"": 8.985804988, ""f"": ""Head""}, {""t"": 62.809478458, ""f"": ""Solo""}, {""t"": 114.987755102, ""f"": ""Solo""}, {""t"": 166.521904761, ""f"": ""Solo""}, {""t"": 218.546213151, ""f"": ""Solo""}, {""t"": 269.549637188, ""f"": ""Solo""}, {""t"": 319.146666666, ""f"": ""Head""}, {""t"": 370.529863945, ""f"": ""Solo""}, {""t"": 379.077369614, ""f"": ""Fade-out""}, {""t"": 394.514285714, ""f"": ""Silence""}, {""t"": 394.721179138, ""f"": ""End""}]","[0.0, 0.185759637, 8.38340136, 26.999297052, 44.925056689, 62.757936507, 166.481451247, 269.694126984, 319.129387755, 336.219274376, 353.936077097, 390.971882086, 394.710204081]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.185759637, ""f"": ""Intro""}, {""t"": 8.38340136, ""f"": ""Head""}, {""t"": 26.999297052, ""f"": ""Head""}, {""t"": 44.925056689, ""f"": ""Head""}, {""t"": 62.757936507, ""f"": ""Solo""}, {""t"": 166.481451247, ""f"": ""Solo""}, {""t"": 269.694126984, ""f"": ""Solo""}, {""t"": 319.129387755, ""f"": ""Head""}, {""t"": 336.219274376, ""f"": ""Head""}, {""t"": 353.936077097, ""f"": ""Head""}, {""t"": 390.971882086, ""f"": ""Silence""}, {""t"": 394.710204081, ""f"": ""End""}]",spectrograms/mel/442_Stan_Getz_&_Bill_Evans_Night_and_Day_2.png,spectrograms/linear/442_Stan_Getz_&_Bill_Evans_Night_and_Day_2.png,spectrograms/matrices/442_Stan_Getz_&_Bill_Evans_Night_and_Day_2.npy
